,run,iteration,topic,rbu_0.800_0.001,rbu_0.800_0.050,rbu_0.800_0.100,rbu_0.800_0.500,rbu_0.900_0.001,rbu_0.900_0.050,rbu_0.900_0.100,rbu_0.900_0.500,rbu_0.990_0.001,rbu_0.990_0.050,rbu_0.990_0.100,rbu_0.990_0.500,alpha-DCG,NRBP,strec,ERR-IA,alpha-nDCG,nNRBP,MAP-IA,nERR-IA,P-IA,act,nct,nsDCG,p,rtime,ntime,ttime,nEU
0,GT_FifthIterBaseline,10,all,0.15912588271,-0.0361336502258,-0.235378071589,-1.82933344249,0.214321245029,-0.195019453713,-0.612714044267,-3.9542707687,0.279643224649,-0.798145360906,-1.89792963188,-10.6962037997,0.261911,0.198665,0.490203,0.224324,0.310208,0.248695,0.065366,0.274729,0.023485,0.1007624,0.585047,0.1205952,0.1086792,0.2,-5.0,-282.6473192,0.9108411
1,GT_FifthIterBaseline,10,30,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-243.06644,0.9944945
2,GT_FifthIterBaseline,10,28,0.0768838902394,-0.118375642696,-0.317620064059,-1.91157543496,0.166357531376,-0.242983167366,-0.66067775792,-4.00223448235,0.342791673064,-0.73499691249,-1.83478118346,-10.6330553513,0.222316,0.126709,0.666667,0.166979,0.279153,0.185081,0.041395,0.228738,0.016667,0.0643889,0.587473,0.1199956,0.08,0.2,-5.0,-361.06562,0.9677481
3,GT_FifthIterBaseline,10,29,0.0600151115727,-0.135244421363,-0.334488842725,-1.92844421363,0.0827711081889,-0.326569590554,-0.744264181108,-4.08582090554,0.0992916895805,-0.978496895974,-2.07828116695,-10.8765553347,0.081192,0.046875,0.25,0.060112,0.146121,0.111511,0.083333,0.126383,0.005,0.02825,0.192,0.0417962,0.04,0.2,-5.0,-283.12256,0.9736406
4,GT_FifthIterBaseline,10,36,0.114415111573,-0.0808444213627,-0.280088842725,-1.87404421363,0.154405483189,-0.254935215554,-0.672629806108,-4.01418653054,0.190572690518,-0.887215895037,-1.98700016601,-10.7852743338,0.274842,0.210938,0.5,0.225421,0.348949,0.328125,0.007246,0.322546,0.02,0.0585,0.3368421,0.0447277,0.08,0.2,-5.0,-261.00956,0.9866033
5,GT_FifthIterBaseline,10,35,0.124015111573,-0.0712444213627,-0.270488842725,-1.86444421363,0.153646108189,-0.255694590554,-0.673389181108,-4.01494590554,0.174024314581,-0.903764270974,-2.00354854195,-10.8018227097,0.081963,0.075,0.2,0.072135,0.144907,0.170473,0.025,0.145785,0.004,0.0333333,0.2504892,0.1054822,0.04,0.2,-5.0,-234.3476,0.9915444
6,GT_FifthIterBaseline,10,34,0.159855111573,-0.0354044213627,-0.234648842725,-1.82860421363,0.286891108189,-0.122449590554,-0.540144181108,-3.88170090554,0.453499339531,-0.624289246024,-1.724073517,-10.5223476848,0.176865,0.024902,0.5,0.094677,0.223148,0.028716,0.075,0.1125,0.02,0.081,0.6666667,0.2051463,0.08,0.2,-5.0,-292.58552,0.9931252
7,GT_FifthIterBaseline,10,24,0.165310547883,-0.0299489850528,-0.229193406416,-1.82314877732,0.213838159217,-0.195502539525,-0.613197130079,-3.95475385451,0.261294559225,-0.81649402633,-1.9162782973,-10.7145524651,0.392318,0.315607,0.636364,0.350427,0.457597,0.416608,0.019082,0.438264,0.032727,0.1380095,0.6965909,0.1099842,0.2,0.2,-5.0,-232.9787,0.6530996
8,GT_FifthIterBaseline,10,25,0.0574551115727,-0.137804421363,-0.337048842725,-1.93100421363,0.0955286081889,-0.313812090554,-0.731506681108,-4.07306340554,0.137303152906,-0.940485432649,-2.04026970362,-10.8385438714,0.132754,0.035156,0.5,0.081152,0.176076,0.059396,0.001938,0.123561,0.01,0.0316667,0.2119205,0.0254988,0.08,0.2,-5.0,-254.64242,0.9595771
9,GT_FifthIterBaseline,10,26,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-244.27388,0.7726968
10,GT_FifthIterBaseline,10,27,0.20590550094,0.010645968005,-0.188598453358,-1.78255382426,0.323823995881,-0.0855167028621,-0.503211293416,-3.84476801785,0.485963857431,-0.591824728124,-1.6916089991,-10.4898831669,0.407164,0.253396,0.75,0.323479,0.451845,0.305108,0.004383,0.377302,0.06,0.2005833,1.15,0.139258,0.28,0.2,-5.0,-315.45668,0.8239699
11,GT_FifthIterBaseline,10,20,0.224448074442,0.0291885415067,-0.170055879856,-1.76401125076,0.26117611569,-0.148164583053,-0.565859173607,-3.90741589804,0.28842707719,-0.789361508365,-1.88914577934,-10.6874199471,0.545284,0.583008,0.666667,0.571568,0.545306,0.58301,0.005797,0.57159,0.04,0.2131111,0.9333333,0.0912799,0.2,0.2,-5.0,-517.75904,0.6911788
12,GT_FifthIterBaseline,10,21,0.341615111573,0.146355578637,-0.0528888427255,-1.64684421363,0.437652358189,0.0283116594461,-0.389382931108,-3.73093965554,0.528091565206,-0.549697020349,-1.64948129132,-10.4477554591,0.444781,0.386719,1.0,0.383216,0.471607,0.40994,0.082157,0.404378,0.025,0.09175,0.5294118,0.0735119,0.08,0.2,-5.0,-236.5589,0.9712663
13,GT_FifthIterBaseline,10,22,0.40773429418,0.212474761245,0.0132303398818,-1.58072503102,0.507962593673,0.0986218949303,-0.319072695624,-3.66062942005,0.617745822658,-0.460042762896,-1.55982703387,-10.3581012017,0.859329,0.838348,1.0,0.859856,0.859766,0.838431,0.140654,0.860252,0.065,0.2843958,1.3375,0.2782427,0.2,0.2,-5.0,-252.78212,0.96354
14,GT_FifthIterBaseline,10,23,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-259.13522,0.8377601
15,GT_FifthIterBaseline,10,46,0.564904000462,0.369644467526,0.170400046163,-1.42355532474,0.661646108189,0.252305409446,-0.165389181108,-3.50694590554,0.744704314581,-0.333084270974,-1.43286854195,-10.2311427097,0.637933,0.6875,1.0,0.661235,0.846495,0.939508,0.373016,0.897352,0.026667,0.2398333,1.1,0.4683332,0.08,0.2,-5.0,-308.89298,0.9915671
16,GT_FifthIterBaseline,10,47,0.00975402666393,-0.185505506272,-0.384749927634,-1.97870529854,0.0145573960889,-0.394783302654,-0.812477893208,-4.15403461764,0.0171510155954,-1.06063756996,-2.16042184093,-10.9586960087,0.123226,0.110766,0.142857,0.11865,0.169981,0.184241,0.000118,0.181877,0.014286,0.0099256,0.062,0.0257447,0.2,0.2,-5.0,-319.52828,0.9659843
17,GT_FifthIterBaseline,10,44,0.11575235563,-0.0795071773051,-0.278751598668,-1.87270696957,0.151366607658,-0.257974091085,-0.675668681639,-4.01722540607,0.196675193061,-0.881113392494,-1.98089766347,-10.7791718313,0.21043,0.160107,0.4,0.186148,0.262597,0.22408,0.057222,0.24967,0.016,0.0427833,0.2717391,0.1337349,0.16,0.2,-5.0,-305.40404,0.9778857
18,GT_FifthIterBaseline,10,45,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-263.06642,0.9917827
19,GT_FifthIterBaseline,10,42,0.636015111573,0.440755578637,0.241511157275,-1.35244421363,0.801646108189,0.392305409446,-0.0253891811077,-3.36694590554,0.958104314581,-0.119684270974,-1.21946854195,-10.0177427097,0.500604,0.378479,1.0,0.401464,0.567146,0.423659,0.23626,0.448205,0.04,0.1025417,0.8335221,0.2709962,0.12,0.2,-5.0,-356.80448,0.9932695
20,GT_FifthIterBaseline,10,43,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-245.69192,0.9853596
21,GT_FifthIterBaseline,10,40,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-279.85124,0.9404701
22,GT_FifthIterBaseline,10,41,0.00436643687052,-0.190893096065,-0.390137517428,-1.98409288833,0.0187655424189,-0.390575156324,-0.808269746878,-4.14982647131,0.0483451426368,-1.02944344292,-2.12922771389,-10.9275018817,0.018776,0.000146,0.1,0.007213,0.042558,0.000522,0.003333,0.021008,0.002,0.0123667,0.1803543,0.0294069,0.04,0.2,-5.0,-242.65928,0.9778268
23,GT_FifthIterBaseline,10,1,0.262239710613,0.0669801776773,-0.132264243685,-1.72621961459,0.407525857201,-0.00181484154139,-0.419509432095,-3.76106615653,0.600102401369,-0.477686184186,-1.57747045516,-10.375744623,0.49275,0.197083,1.0,0.318595,0.492751,0.197083,0.008248,0.318595,0.08,0.2563542,1.5125,0.1288449,0.2,0.2,-5.0,-253.25948,0.8014681
24,GT_FifthIterBaseline,10,3,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-242.04152,0.9841715
25,GT_FifthIterBaseline,10,2,0.115217059837,-0.0800424730987,-0.279286894461,-1.87324226536,0.167705850535,-0.241634848208,-0.659329438761,-4.00088616319,0.235298336343,-0.842490249212,-1.94227452019,-10.740548688,0.403671,0.293228,0.666667,0.321637,0.435889,0.316291,0.003356,0.344887,0.053333,0.2102222,1.3913043,0.0367277,0.24,0.2,-5.0,-238.06118,0.6764341
26,GT_FifthIterBaseline,10,5,0.636015111573,0.440755578637,0.241511157275,-1.35244421363,0.801646108189,0.392305409446,-0.0253891811077,-3.36694590554,0.958104314581,-0.119684270974,-1.21946854195,-10.0177427097,0.598567,0.422607,1.0,0.47088,0.616694,0.424265,0.333333,0.478372,0.06,0.2536667,1.4,0.3874235,0.12,0.2,-5.0,-244.13348,0.9962715
27,GT_FifthIterBaseline,10,4,0.310089185647,0.114829652711,-0.0844147686514,-1.67837013955,0.362521108189,-0.0468195905539,-0.464514181108,-3.80607090554,0.406381852081,-0.671406733474,-1.77119100445,-10.5694651722,0.448833,0.367188,0.666667,0.405758,0.562913,0.517296,0.154684,0.54326,0.033333,0.2248889,1.0666667,0.3131296,0.12,0.2,-5.0,-342.3854,0.9633655
28,GT_FifthIterBaseline,10,7,0.00702880046163,-0.188230732474,-0.387475153837,-1.98143052474,0.0134973136577,-0.395843385085,-0.813537975639,-4.15509470007,0.0164255508648,-1.06136303469,-2.16114730566,-10.9594214735,0.179766,0.026367,0.5,0.097897,0.179766,0.026367,0.001854,0.097897,0.02,0.0415,0.3,0.0024735,0.08,0.2,-5.0,-334.77572,0.7956656
29,GT_FifthIterBaseline,10,6,0.0262665762441,-0.168992956691,-0.368237378054,-1.96219274896,0.0618549980572,-0.347485700686,-0.765180291239,-4.10673701567,0.122730328273,-0.955058257282,-2.05484252826,-10.853116696,0.123346,0.014908,0.272727,0.063981,0.188192,0.033491,0.001589,0.121999,0.032727,0.0582708,0.4511364,0.0733947,0.24,0.2,-5.0,-263.75438,0.6415548
30,GT_FifthIterBaseline,10,9,0.176505718245,-0.0187538146902,-0.217998236053,-1.81195360695,0.273663400447,-0.135677298296,-0.55337188885,-3.89492861328,0.403320220951,-0.674468364604,-1.77425263558,-10.5725268034,0.39658,0.249996,0.75,0.296679,0.396603,0.249999,0.005923,0.296696,0.075,0.1812135,1.034375,0.0892829,0.28,0.2,-5.0,-239.80214,0.7264417
31,GT_FifthIterBaseline,10,8,0.211078615533,0.0158190825978,-0.183425338765,-1.77738070967,0.323272132639,-0.0860685661039,-0.503763156658,-3.84531988109,0.463216633242,-0.614571952313,-1.71435622329,-10.5126303911,0.353336,0.15271,1.0,0.234438,0.406967,0.196777,0.009022,0.287648,0.03,0.1477917,0.9210585,0.0788354,0.12,0.2,-5.0,-228.45782,0.9433207
32,GT_FifthIterBaseline,10,13,0.342801304267,0.147541771331,-0.0517026500314,-1.64565802093,0.409136691396,-0.000204007347248,-0.417898597901,-3.75945532233,0.470596829655,-0.6071917559,-1.70697602687,-10.5052501947,0.814889,0.830078,1.0,0.837565,0.864685,0.883423,0.43433,0.885202,0.053333,0.2440694,1.1083333,0.3202969,0.16,0.2,-5.0,-294.11588,0.9803668
33,GT_FifthIterBaseline,10,12,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-223.59296,0.968409
34,GT_FifthIterBaseline,10,14,0.205935111573,0.0106755786373,-0.188568842725,-1.78252421363,0.24885566176,-0.160485036982,-0.578179627536,-3.91973635197,0.284570083774,-0.79321850178,-1.89300277275,-10.6912769405,0.261039,0.225167,0.428571,0.236155,0.35506,0.397569,0.043036,0.374367,0.02,0.1391905,0.6571429,0.255734,0.16,0.2,-5.0,-212.38202,0.9542423
35,GT_FifthIterBaseline,10,11,0.191128847783,-0.00413068515283,-0.203375106516,-1.79733047742,0.242463289705,-0.166877409038,-0.584571999592,-3.92612872402,0.300654782965,-0.77713380259,-1.87691807356,-10.6751922414,0.507078,0.5177,0.666667,0.524313,0.507078,0.5177,0.002044,0.524313,0.033333,0.1608333,0.8,0.0890273,0.16,0.2,-5.0,-285.70592,0.7826637
36,GT_FifthIterBaseline,10,10,0.277990714773,0.0827311818373,-0.116513239525,-1.71046861043,0.439356122567,0.0300154238243,-0.38767916673,-3.72923589116,0.66321847879,-0.414570106765,-1.51435437774,-10.3126285455,0.28119,0.109589,0.75,0.177796,0.373798,0.185669,0.017603,0.272341,0.03,0.0957083,0.694448,0.1296908,0.24,0.2,-5.0,-298.13834,0.9560404
37,GT_FifthIterBaseline,10,39,0.207931622024,0.0126720890887,-0.186572332274,-1.78052770318,0.403786588862,-0.00555410988054,-0.423248700434,-3.76480542487,0.729930827888,-0.347857757667,-1.44764202864,-10.2459161964,0.273435,0.035914,1.0,0.139308,0.312146,0.038958,0.087788,0.153803,0.035,0.1629479,1.23125,0.1548253,0.2,0.2,-5.0,-307.9523,0.9847486
38,GT_FifthIterBaseline,10,38,0.214468444906,0.0192089119706,-0.180035509392,-1.77399088029,0.385306108189,-0.0240345905539,-0.441729181108,-3.78328590554,0.611997681181,-0.465790904374,-1.56557517535,-10.3638493431,0.167517,0.03125,0.666667,0.09618,0.213087,0.035714,0.066667,0.114286,0.013333,0.0791111,0.6666667,0.1570591,0.04,0.2,-5.0,-239.49326,0.9943182
39,GT_FifthIterBaseline,10,15,0.238097813795,0.0428382808595,-0.156406140503,-1.75036151141,0.368276668189,-0.0410640305539,-0.458758621108,-3.80031534554,0.531824420875,-0.54596416468,-1.64574843565,-10.4440226034,0.346421,0.154688,0.8,0.233579,0.395997,0.187703,0.07105,0.276212,0.032,0.2186667,1.28,0.0824625,0.08,0.2,-5.0,-236.64314,0.9116177
40,GT_FifthIterBaseline,10,48,0.124015111573,-0.0712444213627,-0.270488842725,-1.86444421363,0.173896108189,-0.235444590554,-0.653139181108,-3.99469590554,0.220579064581,-0.857209520974,-1.95699379195,-10.7552679597,0.162385,0.09375,0.5,0.120225,0.259983,0.171604,0.097222,0.208129,0.01,0.0430476,0.3555556,0.1232216,0.04,0.2,-5.0,-234.50906,0.9881165
41,GT_FifthIterBaseline,10,17,0.120824332118,-0.0744352008172,-0.27367962218,-1.86763499308,0.192658801093,-0.21668189765,-0.634376488204,-3.97593321263,0.317933287175,-0.75985529838,-1.85963956935,-10.6579137371,0.400476,0.343719,0.545455,0.363019,0.441023,0.403491,0.017783,0.416109,0.054545,0.1259669,0.73125,0.1396312,0.28,0.2,-5.0,-274.20014,0.6519268
42,GT_FifthIterBaseline,10,16,0.0157617489352,-0.179497784,-0.378742205363,-1.97269757626,0.0404616709318,-0.368879027811,-0.786573618365,-4.1281303428,0.0968861626301,-0.980902422925,-2.0806866939,-10.8789608617,0.192619,0.017338,0.666667,0.08999,0.274857,0.031691,0.023741,0.146866,0.026667,0.078875,0.8017241,0.0237451,0.24,0.2,-5.0,-599.33846,0.794933
43,GT_FifthIterBaseline,10,33,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-238.65086,0.9655818
44,GT_FifthIterBaseline,10,32,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-314.7968,0.9791424
45,GT_FifthIterBaseline,10,31,0.170643683001,-0.0246158499342,-0.223860271297,-1.8178156422,0.217578251046,-0.191762447697,-0.609457038251,-3.95101376268,0.257336314938,-0.820452270617,-1.92023654159,-10.7185107094,0.215598,0.174107,0.571429,0.180337,0.318767,0.304275,0.082143,0.29153,0.011429,0.0929524,0.5517241,0.1648784,0.08,0.2,-5.0,-218.36306,0.9731521
46,GT_FifthIterBaseline,10,49,0.196015111573,0.000755578637259,-0.198488842725,-1.79244421363,0.216646108189,-0.192694590554,-0.610389181108,-3.95194590554,0.225504314581,-0.852284270974,-1.95206854195,-10.7503427097,0.32477,0.375,0.5,0.360674,0.397065,0.428811,0.1,0.420684,0.01,0.0685,0.375,0.191404,0.04,0.2,-5.0,-334.3475,0.9912993
47,GT_FifthIterBaseline,10,51,0.262681778239,0.0674222453039,-0.131822176059,-1.72577754696,0.291646108189,-0.117694590554,-0.535389181108,-3.87694590554,0.308004314581,-0.769784270974,-1.86956854195,-10.6678427097,0.258393,0.257813,0.333333,0.264494,0.330445,0.363303,0.155556,0.356909,0.013333,0.0909444,0.4482759,0.1417404,0.08,0.2,-5.0,-290.5076,0.9871088
48,GT_FifthIterBaseline,10,50,0.330615111573,0.135355578637,-0.0638888427255,-1.65784421363,0.372648451939,-0.0366922468039,-0.454386837358,-3.79594356179,0.402705783565,-0.67508280199,-1.77486707296,-10.5731412408,0.359737,0.386719,0.5,0.383216,0.479783,0.65035,0.104167,0.584721,0.015,0.2025,0.9,0.2717873,0.08,0.2,-5.0,-243.55784,0.973175
49,GT_FifthIterBaseline,10,53,0.458881376348,0.263621843412,0.0643774220494,-1.52957794885,0.52670435824,0.117363659498,-0.300330931056,-3.64188765549,0.58853107344,-0.489257512115,-1.58904178309,-10.3873159509,0.63603,0.647058,0.8,0.652218,0.838023,0.882303,0.4535,0.867888,0.04,0.2852333,1.4772727,0.7502699,0.16,0.2,-5.0,-286.84316,0.9850186
50,GT_FifthIterBaseline,10,52,0.0379209040561,-0.157338628879,-0.356583050242,-1.95053842114,0.0795559203568,-0.329784778386,-0.74747936894,-4.08903609337,0.172068557401,-0.905720028154,-2.00550429913,-10.8037784669,0.103028,0.01576,0.416667,0.048233,0.206207,0.053803,0.015724,0.130987,0.011667,0.035875,0.4226804,0.081497,0.16,0.2,-5.0,-274.21418,0.9540792
51,GT_FifthIterBaseline,10,19,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-312.4451,0.8057975
52,GT_FifthIterBaseline,10,37,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-276.5378,0.9868607
53,GT_FifthIterBaseline,10,18,0.0728917417315,-0.122367791204,-0.321612212567,-1.91556758347,0.106574078025,-0.302766620718,-0.720461211272,-4.0620179357,0.153131793344,-0.924656792211,-2.02444106318,-10.822715231,0.47007,0.355865,0.666667,0.408263,0.599972,0.474487,0.018111,0.537505,0.053333,0.2096389,1.0892857,0.0410233,0.2,0.2,-5.0,-286.61852,0.7728952
54,GT_FifthIterBaseline,1,all,0.15382388842,0.0220491684199,-0.11241483158,-1.18812683158,0.20099182672,0.0203979167196,-0.16388158328,-1.63811758328,0.254488127077,0.0167408591423,-0.225858393853,-2.16665241781,0.237503,0.197847,0.449008,0.213992,0.291748,0.24766,0.058164,0.266068,0.148518,0.1639372,0.2474194,0.2073608,0.3207547,1.0,-1.0,-105.1541958,0.7624482
55,GT_FifthIterBaseline,1,30,-0.00268928,-0.134464,-0.268928,-1.34464,-0.00368559,-0.1842795,-0.368559,-1.842795,-0.0048519850599,-0.242599252995,-0.48519850599,-2.42599252995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-94.22644,0.974331
56,GT_FifthIterBaseline,1,28,0.0306440533333,-0.101130666667,-0.235594666667,-1.31130666667,0.03381441,-0.1467795,-0.331059,-1.805295,0.0363980149401,-0.201349252995,-0.44394850599,-2.38474252995,0.109759,0.125,0.166667,0.121029,0.154999,0.182584,0.027778,0.174545,0.033333,0.0333333,0.0345572,0.0675676,0.2,1.0,-1.0,-94.48618,0.8659502
57,GT_FifthIterBaseline,1,29,0.06131072,-0.070464,-0.204928,-1.28064,0.08743941,-0.0931545,-0.277434,-1.75167,0.11643538994,-0.121311877995,-0.36391113099,-2.30470515495,0.082319,0.046875,0.25,0.060514,0.179231,0.111511,0.083333,0.139373,0.05,0.045,0.096,0.1280454,0.2,1.0,-1.0,-109.29136,0.8905722
58,GT_FifthIterBaseline,1,36,0.11571072,-0.016064,-0.150528,-1.22624,0.159073785,-0.021520125,-0.205799625,-1.680035625,0.207716390878,-0.0300308770575,-0.272630130052,-2.21342415401,0.278657,0.210938,0.5,0.226929,0.385898,0.328125,0.007246,0.339367,0.2,0.1,0.1684211,0.1326579,0.4,1.0,-1.0,-95.85508,0.9453959
59,GT_FifthIterBaseline,1,35,0.12531072,-0.006464,-0.140928,-1.21664,0.15831441,-0.0222795,-0.206559,-1.680795,0.19116801494,-0.046579252995,-0.28917850599,-2.22997252995,0.0831,0.075,0.2,0.072617,0.168022,0.170473,0.025,0.157068,0.04,0.064,0.1254902,0.2109081,0.2,1.0,-1.0,-63.47182,0.9617499
60,GT_FifthIterBaseline,1,34,0.16115072,0.029376,-0.105088,-1.1808,0.29155941,0.1109655,-0.073314,-1.54755,0.47064303989,0.232895771955,-0.00970348104,-1.950497505,0.127382,0.023438,0.5,0.072617,0.158516,0.027027,0.033333,0.085714,0.1,0.04,0.2222222,0.1261201,0.2,1.0,-1.0,-109.67746,0.9669513
61,GT_FifthIterBaseline,1,24,0.16660615631,0.0348314363099,-0.0996325636901,-1.17534456369,0.218506461029,0.0379125510286,-0.146366948971,-1.62060294897,0.278438259585,0.0406909916495,-0.201908261346,-2.14270228531,0.397763,0.315607,0.636364,0.352771,0.498988,0.416608,0.019082,0.456,0.327273,0.2430682,0.3482955,0.3597327,1.0,1.0,-1.0,-84.1387,0.3018932
62,GT_FifthIterBaseline,1,25,0.05875072,-0.073024,-0.207488,-1.2832,0.10019691,-0.080397,-0.2646765,-1.7389125,0.154446853265,-0.08330041467,-0.325899667665,-2.26669369163,0.134597,0.035156,0.5,0.081694,0.203812,0.059396,0.001938,0.132515,0.1,0.03,0.1059603,0.08387,0.4,1.0,-1.0,-70.89898,0.84048
63,GT_FifthIterBaseline,1,26,-0.00268928,-0.134464,-0.268928,-1.34464,-0.00368559,-0.1842795,-0.368559,-1.842795,-0.0048519850599,-0.242599252995,-0.48519850599,-2.42599252995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-76.05868,0.4463165
64,GT_FifthIterBaseline,1,27,0.197351688858,0.0655769688581,-0.0688870311419,-1.14459903114,0.30046123526,0.11986732526,-0.0644121747405,-1.53864817474,0.435449483636,0.197702215701,-0.0448970372942,-1.98569106125,0.342494,0.251953,0.75,0.29652,0.390642,0.30337,0.00233,0.350469,0.2,0.265,0.575,0.2804836,0.6,1.0,-1.0,-107.48722,0.5187143
65,GT_FifthIterBaseline,1,20,0.225743682869,0.0939689628694,-0.0404950371306,-1.11620703713,0.265844417501,0.0852505075011,-0.0990289924989,-1.5732649925,0.305570777549,0.0678235096141,-0.174775743381,-2.11556976734,0.552851,0.583008,0.666667,0.575391,0.552851,0.58301,0.005797,0.575391,0.4,0.4666667,0.4666667,0.3560279,1.0,1.0,-1.0,-368.91904,0.3436831
66,GT_FifthIterBaseline,1,21,0.34291072,0.211136,0.076672,-0.99904,0.44232066,0.26172675,0.07744725,-1.39678875,0.545235265565,0.30748799763,0.064888744635,-1.87590527932,0.450954,0.386719,1.0,0.385779,0.482075,0.40994,0.082157,0.408654,0.25,0.17,0.2656827,0.2313698,0.4,1.0,-1.0,-80.07412,0.8830956
67,GT_FifthIterBaseline,1,22,0.404907221458,0.273132501458,0.138668501458,-0.937043498542,0.500125652711,0.319531742711,0.135252242711,-1.33898375729,0.604118716108,0.366371448173,0.123772195178,-1.81702182878,0.834577,0.837891,1.0,0.850983,0.834577,0.837973,0.12474,0.850983,0.45,0.57,0.65,0.5004396,0.6,1.0,-1.0,-87.69082,0.8591672
68,GT_FifthIterBaseline,1,23,-0.00268928,-0.134464,-0.268928,-1.34464,-0.00368559,-0.1842795,-0.368559,-1.842795,-0.0048519850599,-0.242599252995,-0.48519850599,-2.42599252995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-95.56024,0.5338015
69,GT_FifthIterBaseline,1,46,0.566199608889,0.434424888889,0.299960888889,-0.775751111111,0.66631441,0.4857205,0.301441,-1.172795,0.76184801494,0.524100747005,0.28150149401,-1.65929252995,0.646787,0.6875,1.0,0.665658,0.866389,0.939508,0.373016,0.90784,0.266667,0.4933333,0.55,0.6787032,0.4,1.0,-1.0,-131.79046,0.9634861
